Employee_ID,Year_Column,Company,City,State1,Title,Salary_Level,Area,Total_Annual_Compensation,Years_of_Experience,Years_at_Company,Base_Salary,Stock_Grant_Value,Bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College
d1672,2019,Instacart,San Francisco, CA,Data Scientist,3,Data,360000,5,1,210000,150000,0,0,0,0,0,0
d1673,2021,Johnson & Johnson,La Jolla, CA,Data Scientist,3,General,300000,20,15,210000,45000,45000,0,0,0,0,0
d1674,2021,Liberty Mutual,Seattle, WA,Data Scientist,3,Price Modeling,275000,9,9,210000,0,65000,0,0,0,0,0
d1675,2019,Microsoft,Redmond, WA,Data Scientist,3,ML / AI,350000,15,3,210000,90000,50000,0,0,0,0,0
d1676,2020,Snap,Santa Monica, CA,Data Scientist,3,ML / AI,728000,7,4,210000,500000,18000,0,0,0,0,0
d1677,2021,Visa,San Francisco, CA,Data Scientist,3,Machine Learning,285000,3,3,210000,50000,25000,0,0,1,0,0
d1678,2020,Walmart Labs,Sunnyvale, CA,Data Scientist,3,ML / AI,330000,5,3,210000,60000,60000,0,0,1,0,0
d1679,2020,Uber,San Francisco, CA,Data Scientist,3,ML / AI,471000,16,3,211000,220000,40000,0,0,0,0,0
d1680,2021,Facebook,Menlo Park, CA,Data Scientist,3,General,420000,4,3,212000,160000,52000,0,0,0,0,0
d1681,2020,Uber,Palo Alto, CA,Data Scientist,3,ML / AI,451000,12,5,212000,207000,32000,1,0,0,0,0
d1682,2019,Microsoft,San Jose, CA,Data Scientist,3,ML / AI,269000,15,7,214000,24000,31000,0,0,0,0,0
d1683,2020,Uber,Palo Alto, CA,Data Scientist,3,ML / AI,464000,20,1,214000,220000,30000,1,0,1,0,0
d1684,2021,Convoy,Seattle, WA,Data Scientist,3,Data,215000,11,3,215000,0,0,0,0,0,0,0
d1685,2020,Facebook,San Francisco, CA,Data Scientist,3,ML / AI,338000,10,0,216000,80000,42000,0,0,0,0,0
d1686,2020,Facebook,San Francisco, CA,Data Scientist,3,ML / AI,330000,10,0,216000,72000,43000,1,0,0,0,0
d1687,2021,Stripe,San Francisco, CA,Data Scientist,3,General,463000,7,0,216000,214000,33000,0,0,0,0,0
d1688,2020,Apple,Cupertino, CA,Data Scientist,3,iOS,382000,7,1,217000,125000,40000,0,0,1,0,0
d1689,2021,Genentech,South San Francisco, CA,Data Scientist,3,General,350000,5,5,218000,82000,50000,0,0,1,0,0
d1690,2021,Capital One,Fairfax, VA,Data Scientist,3,General,286000,10,2,220000,31000,35000,0,0,0,0,0
d1691,2020,Facebook,Menlo Park, CA,Data Scientist,3,product,315000,11,4,220000,50000,44000,0,0,0,0,0
d1692,2021,Facebook,Menlo Park, CA,Data Scientist,3,General,360000,7,7,220000,100000,40000,0,0,0,0,0
d1693,2021,Facebook,Mountain View, CA,Data Scientist,3,Experimentation,445000,10,4,220000,180000,45000,1,0,0,0,0
d1694,2021,Facebook,San Francisco, CA,Data Scientist,3,Data Engineering,464000,8,5,220000,200000,44000,0,0,0,0,0
d1695,2021,Facebook,Menlo Park, CA,Data Scientist,3,Data engineer,385000,14,0,220000,125000,40000,1,0,0,0,0
d1696,2021,Facebook,New York, NY,Data Scientist,3,AI,420000,7,3,220000,156000,44000,1,0,0,0,0
d1697,2020,Google,Mountain View, CA,Data Scientist,3,Full Stack,489000,12,7,220000,219000,50000,0,0,0,0,0
d1698,2021,Instacart,San Francisco, CA,Data Scientist,3,Experimentation,485000,6,0,220000,225000,40000,1,0,0,0,0
d1699,2020,Microsoft,Redmond, WA,Data Scientist,3,ML / AI,400000,16,4,220000,120000,60000,0,0,1,0,0
d1700,2021,Microsoft,Boston, MA,Data Scientist,3,Analytics,400000,10,4,220000,130000,50000,1,0,0,0,0
d1701,2021,Robinhood,Menlo Park, CA,Data Scientist,3,DS,426000,4,0,220000,184000,22000,0,0,1,0,0
d1702,2021,Walmart Labs,Sunnyvale, CA,Data Scientist,3,ML/AI,425000,9,6,220000,150000,55000,0,0,0,0,0
d1703,2018,Google,Seattle, WA,Data Scientist,3,ML / AI,700000,6,2,221000,300000,44000,0,0,0,0,0
d1704,2018,Google,Kirkland, WA,Data Scientist,3,ML / AI,685000,22,2,221000,296000,55000,0,0,0,0,0
d1705,2021,Microsoft,Bellevue, WA,Data Scientist,3,Machine learning,510000,11,9,223000,237000,50000,1,0,0,0,0
d1706,2020,Airbnb,San Francisco, CA,Data Scientist,3,Full Stack,580000,9,2,224000,318000,38000,1,0,0,0,0
d1707,2020,Apple,Cupertino, CA,Data Scientist,3,ML / AI,400000,17,7,225000,160000,20000,1,0,0,0,0
d1708,2021,Dolby Laboratories,Sunnyvale, CA,Data Scientist,3,General,300000,10,1,225000,50000,25000,0,0,0,0,0
d1709,2019,Facebook,Menlo Park, CA,Data Scientist,3,ML / AI,570000,15,2,225000,300000,45000,0,0,1,0,0
d1710,2021,Facebook,Menlo Park, CA,Data Scientist,3,Data,495000,8,6,225000,225000,45000,0,0,1,0,0
d1711,2021,Instacart,San Francisco, CA,Data Scientist,3,Data Science,488000,15,0,225000,263000,0,1,0,0,0,0
d1712,2020,Nextdoor,San Francisco, CA,Data Scientist,3,Analytics,320000,6,0,225000,75000,20000,0,0,0,0,0
d1713,2020,Stitch Fix,San Francisco, CA,Data Scientist,3,ML / AI,325000,2,0,225000,100000,0,0,0,0,0,0
d1714,2021,Stitch Fix,San Francisco, CA,Data Scientist,3,General,325000,5,1,225000,100000,0,0,0,0,0,0
d1715,2019,Uber,San Francisco, CA,Data Scientist,3,ML / AI,450000,8,2,225000,180000,50000,0,0,1,0,0
d1716,2020,Walmart Labs,Sunnyvale, CA,Data Scientist,3,ML / AI,370000,4,4,225000,90000,55000,0,0,0,0,0
d1717,2021,AT&T,Palo Alto, CA,Data Scientist,3,General,325000,10,8,228000,52000,45000,0,0,1,0,0
d1718,2019,Google,Mountain View, CA,Data Scientist,3,ML / AI,634000,8,3,228000,353000,53000,0,0,0,0,0
d1719,2021,Google,Mountain View, CA,Data Scientist,3,ML,570000,12,1,230000,300000,40000,0,0,0,0,0
d1720,2019,Huawei,Santa Clara, CA,Data Scientist,3,ML / AI,400000,6,1,230000,0,170000,0,0,0,0,0
d1721,2020,Microsoft,Sunnyvale, CA,Data Scientist,3,ML / AI,550000,7,7,230000,270000,50000,0,0,1,0,0
d1722,2019,Microsoft,Redmond, WA,Data Scientist,3,ML / AI,365000,18,1,230000,100000,45000,0,0,0,0,0
d1723,2021,Microsoft,Redmond, WA,Data Scientist,3,AI,513000,12,3,230000,225000,58000,0,0,0,0,0
d1724,2020,Google,Mountain View, CA,Data Scientist,3,gTech,460000,10,4,235000,165000,60000,0,0,0,0,0
d1725,2021,Credit Karma,Oakland, CA,Data Scientist,3,Machine Learning,520000,9,3,236000,284000,0,1,0,0,0,0
d1726,2020,Facebook,Seattle, WA,Data Scientist,3,ML / AI,565000,10,0,240000,275000,48000,0,0,1,0,0
d1727,2018,Google,Kirkland, WA,Data Scientist,3,ML / AI,690000,10,0,240000,298000,72000,0,0,0,0,0
d1728,2021,Stitch Fix,San Diego, CA,Data Scientist,3,Algorithms,409000,9,0,244000,165000,0,0,0,1,0,0
d1729,2020,Nvidia,Santa Clara, CA,Data Scientist,3,ML / AI,354000,7,0,249000,90000,15000,1,0,0,0,0
d1730,2020,Google,San Francisco, CA,Data Scientist,3,Android,350000,7,1,250000,20000,80000,0,0,0,0,0
d1731,2021,Robinhood,Menlo Park, CA,Data Scientist,3,Data,550000,4,4,250000,300000,0,0,0,1,0,0
d1732,2020,Salesforce,San Francisco, CA,Data Scientist,3,ML / AI,800000,12,3,250000,500000,50000,0,0,0,0,0
d1733,2020,SAP,Chicago, IL,Data Scientist,3,ML / AI,380000,30,5,250000,40000,90000,1,0,0,0,0
d1734,2020,Startup,San Diego, CA,Data Scientist,3,Data,250000,12,4,250000,0,0,0,0,0,0,0
d1735,2021,Facebook,Menlo Park, CA,Data Scientist,3,Product Data Science,700000,16,2,255000,375000,70000,1,0,0,0,0
d1736,2021,Microsoft,Mountain View, CA,Data Scientist,3,"ML, AI",757000,5,0,255000,420000,82000,0,0,0,0,0
d1737,2020,IBM,San Francisco, CA,Data Scientist,3,Data Science,260000,15,2,260000,0,0,0,0,0,0,0
d1738,2020,Lyft,San Francisco, CA,Data Scientist,3,ML / AI,730000,12,2,260000,470000,0,0,0,0,0,0
d1739,2020,Stitch Fix,San Francisco, CA,Data Scientist,3,ML / AI,525000,3,0,260000,265000,0,0,1,0,0,0
d1740,2021,Stitch Fix,San Francisco, CA,Data Scientist,3,ML / AI,520000,6,3,260000,260000,0,1,0,0,0,0
d1741,2020,Stitch Fix,San Francisco, CA,Data Scientist,3,ML / AI,425000,8,2,260000,160000,0,0,0,0,0,0
d1742,2021,Stitch Fix,San Francisco, CA,Data Scientist,3,ml,578000,5,2,260000,318000,0,0,0,0,0,0
d1743,2021,Stitch Fix,San Francisco, CA,Data Scientist,3,General,577000,10,5,260000,317000,0,0,1,0,0,0
d1744,2021,Facebook,Menlo Park, CA,Data Scientist,3,General,740000,10,4,270000,400000,70000,0,0,1,0,0
d1745,2020,IBM,Armonk, NY,Data Scientist,3,Data Science,270000,13,12,270000,0,0,0,0,0,0,0
d1746,2020,Roblox,San Francisco, CA,Data Scientist,3,Data,490000,12,0,270000,220000,0,0,0,0,0,0
d1747,2021,Facebook,New York, NY,Data Scientist,3,General,631000,11,0,275000,287000,69000,1,0,0,0,0
d1748,2021,Verizon,Basking Ridge, NJ,Data Scientist,3,General,538000,14,4,278000,166000,94000,0,0,1,0,0
d1749,2020,Samsung,San Jose, CA,Data Scientist,3,ML / AI,280000,6,1,280000,0,0,0,0,0,0,0
d1750,2021,Stitch Fix,San Francisco, CA,Data Scientist,3,General,580000,16,3,280000,300000,0,0,0,1,0,0
d1751,2021,Salesforce,San Francisco, CA,Data Scientist,3,AI / ML,564000,9,5,284000,212000,68000,0,0,1,0,0
d1752,2020,Microsoft,Berkeley, CA,Data Scientist,3,ML / AI,390000,5,2,285000,50000,55000,1,0,1,0,0
d1753,2021,Roblox,San Mateo, CA,Data Scientist,3,Forecast,498000,5,1,285000,213000,0,0,0,0,0,0
d1754,2021,IBM,New York, NY,Data Scientist,3,General,303000,15,3,286000,0,17000,0,0,0,0,0
d1755,2021,Dropbox,San Francisco, CA,Data Scientist,3,General,650000,15,0,290000,260000,100000,1,0,0,0,0
d1756,2018,Amazon,Seattle, WA,Data Scientist,3,iOS,400000,10,3,300000,50000,50000,0,0,0,0,0
d1757,2019,eBay,San Jose, CA,Data Scientist,3,ML / AI,900000,12,2,300000,250000,350000,0,0,0,0,0
d1758,2020,Expedia,Seattle, WA,Data Scientist,3,ML / AI,300000,2,1,300000,0,0,0,0,1,0,0
d1759,2021,Instacart,San Francisco, CA,Data Scientist,3,Data,1000000,16,1,300000,700000,0,0,0,0,0,0
d1760,2021,Point72,New York, NY,Data Scientist,3,finance,650000,8,0,300000,0,350000,0,0,1,0,0
d1761,2021,Capgemini,San Antonio, TX,Data Scientist,3,FinServ,400000,25,3,310000,0,90000,0,0,1,0,0
d1762,2020,Apple,Redmond, WA,Data Scientist,3,ML / AI,645000,7,2,375000,180000,90000,1,0,1,0,0
d1763,2019,Goldman Sachs,Illinois City, IL,Data Scientist,3,Web Development (Front-End),510000,8,2,450000,50000,10000,0,0,1,0,0
d1764,2020,Apple,Los Angeles, CA,Data Scientist,3,iOS,480000,20,4,480000,0,0,1,0,0,0,0
d1765,2021,Netflix,Los Angeles, CA,Data Scientist,3,Content,630000,6,4,630000,0,0,0,0,1,0,0
